ID_Cliente,Churn,Genero,Idoso,Parceiro,Dependentes,Meses_Contrato,Servico_Telefone,Multiplas_Linhas,Servico_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Contrato,Fatura_Online,Metodo_Pagamento,Gasto_Mensal,Gasto_Total
9753-OYLBX,Nao,Feminino,0,Nao,Nao,1,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,20.5,20.5
9754-CLVZW,Nao,Feminino,0,Sim,Sim,26,Nao,Sem servico de telefone,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Nao,Credit card (automatic),38.85,1025.15
9755-JHNMN,Nao,Feminino,0,Nao,Nao,49,Sim,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Nao,Bank transfer (automatic),67.4,3306.85
9758-MFWGD,Nao,Feminino,1,Sim,Sim,48,Nao,Sem servico de telefone,DSL,No,Yes,No,No,No,No,One year,Nao,Bank transfer (automatic),29.9,1388.75
9761-XUJWD,Nao,Masculino,0,Nao,Nao,5,Sim,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Sim,Bank transfer (automatic),65.6,339.9
9762-YAQAA,Nao,Masculino,0,Nao,Nao,39,Sim,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Nao,Credit card (automatic),81.4,3213.75
9763-GRSKD,Nao,Masculino,0,Sim,Sim,13,Sim,No,DSL,Yes,No,No,No,No,No,Month-to-month,Sim,Mailed check,49.95,587.45
9763-PDTKK,Sim,Feminino,0,Nao,Nao,4,Sim,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Sim,Bank transfer (automatic),94.4,387.2
9764-REAFF,Nao,Feminino,0,Sim,Nao,59,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Bank transfer (automatic),18.4,1057.85
9766-HGEDE,Nao,Feminino,0,Sim,Nao,17,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Mailed check,19.35,307.0
9767-FFLEM,Nao,Masculino,0,Nao,Nao,38,Sim,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Credit card (automatic),69.5,2625.25
9769-TSBZE,Nao,Feminino,0,Nao,Sim,70,Sim,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Nao,Electronic check,66.0,4891.5
9770-KXGQU,Nao,Feminino,0,Nao,Nao,53,Sim,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Nao,Mailed check,98.6,5311.85
9770-LXDBK,Nao,Feminino,0,Nao,Nao,3,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,20.4,63.15
9773-PEQBZ,Nao,Masculino,0,Nao,Nao,10,Sim,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Nao,Electronic check,79.85,797.25
9774-NRNAU,Nao,Masculino,1,Sim,Nao,27,Sim,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Sim,Bank transfer (automatic),84.8,2309.55
9776-CLUJA,Sim,Feminino,1,Sim,Nao,51,Sim,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Sim,Electronic check,77.5,3807.35
9776-OJUZI,Nao,Feminino,1,Nao,Nao,65,Sim,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Sim,Bank transfer (automatic),95.45,6223.3
9777-IQHWP,Nao,Masculino,0,Sim,Sim,64,Sim,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Nao,Bank transfer (automatic),93.4,5822.3
9777-WJJPR,Nao,Masculino,0,Sim,Nao,31,Sim,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Nao,Credit card (automatic),88.65,2683.2
9778-OGKQZ,Nao,Masculino,0,Sim,Nao,72,Sim,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sim,Credit card (automatic),92.0,6782.15
9779-DPNEJ,Nao,Feminino,0,Sim,Sim,22,Sim,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Sim,Electronic check,80.15,1790.65
9780-FKVVF,Nao,Masculino,0,Nao,Nao,6,Sim,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Sim,Bank transfer (automatic),59.15,336.7
9782-LGXMC,Nao,Feminino,0,Sim,Sim,49,Sim,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Nao,Bank transfer (automatic),61.75,3024.15
9786-IJYDL,Nao,Feminino,0,Nao,Nao,35,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sim,Mailed check,113.2,3914.05
9786-YWNHU,Nao,Feminino,0,Sim,Sim,63,Sim,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Nao,Mailed check,63.55,4014.2
9787-XVQIU,Sim,Masculino,0,Nao,Nao,1,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,75.3,75.3
9788-HNGUT,Nao,Masculino,0,Sim,Nao,72,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sim,Credit card (automatic),116.95,8594.4
9788-YTFGE,Nao,Masculino,0,Nao,Nao,7,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Sim,Mailed check,19.95,147.5
9793-WECQC,Nao,Masculino,0,Nao,Nao,23,Sim,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Nao,Mailed check,95.3,2192.9
9795-NREXC,Nao,Feminino,0,Sim,Nao,64,Sim,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Sim,Credit card (automatic),85.0,5484.4
9795-SHUHB,Nao,Feminino,0,Sim,Sim,66,Sim,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Sim,Credit card (automatic),58.2,3810.8
9795-VOWON,Nao,Masculino,0,Nao,Nao,7,Nao,Sem servico de telefone,DSL,No,No,No,No,No,No,One year,Sim,Credit card (automatic),24.35,150.85
9796-BPKIW,Nao,Masculino,1,Nao,Nao,8,Sim,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Credit card (automatic),69.95,562.7
9796-MVYXX,Nao,Feminino,1,Nao,Nao,14,Nao,Sem servico de telefone,DSL,Yes,No,Yes,Yes,No,No,Two year,Nao,Mailed check,39.7,692.35
9798-DRYDS,Nao,Feminino,0,Sim,Sim,17,Sim,Yes,DSL,No,No,Yes,Yes,No,No,One year,Sim,Mailed check,61.95,1070.7
9798-OPFEM,Nao,Feminino,0,Nao,Nao,46,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Sim,Electronic check,21.1,937.1
9799-CAYJJ,Nao,Feminino,1,Sim,Nao,2,Sim,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,69.3,153.8
9800-ONTFE,Nao,Feminino,0,Sim,Sim,22,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Bank transfer (automatic),75.8,1615.1
9800-OUIGR,Nao,Masculino,0,Sim,Sim,66,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Credit card (automatic),20.0,1374.2
9801-GDWGV,Sim,Feminino,0,Nao,Nao,39,Sim,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Sim,Electronic check,103.45,3994.45
9801-NOSHQ,Nao,Masculino,0,Nao,Sim,23,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Mailed check,19.8,465.45
9802-CAQUT,Nao,Feminino,0,Sim,Sim,72,Sim,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Nao,Credit card (automatic),109.55,7887.25
9803-FTJCG,Nao,Masculino,0,Sim,Sim,71,Sim,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Sim,Credit card (automatic),66.85,4748.7
9804-ICWBG,Sim,Masculino,0,Nao,Nao,1,Sim,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,69.9,69.9
9805-FILKB,Nao,Masculino,0,Sim,Sim,46,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Sim,Bank transfer (automatic),20.2,845.6
9809-IMGCQ,Sim,Masculino,1,Nao,Nao,22,Sim,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Sim,Electronic check,96.7,2082.95
9812-GHVRI,Nao,Feminino,0,Nao,Nao,40,Sim,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Nao,Bank transfer (automatic),83.85,3532.25
9814-AOUDH,Nao,Masculino,0,Nao,Nao,53,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Credit card (automatic),19.5,1050.5
9817-APLHW,Nao,Masculino,0,Nao,Nao,12,Sim,Yes,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Electronic check,25.0,316.2
9818-XQCUV,Nao,Feminino,0,Nao,Nao,2,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,20.35,45.3
9819-FBNSV,Nao,Masculino,1,Sim,Nao,37,Sim,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Bank transfer (automatic),72.25,2575.45
9820-RMCQV,Sim,Feminino,0,Nao,Nao,11,Sim,No,DSL,Yes,No,No,No,No,No,Month-to-month,Nao,Credit card (automatic),48.55,501.0
9821-BESNZ,Nao,Masculino,0,Nao,Nao,66,Sim,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Sim,Electronic check,104.25,6860.6
9821-POOTN,Sim,Masculino,0,Sim,Nao,35,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,75.2,2576.2
9822-BIIGN,Nao,Masculino,0,Sim,Sim,53,Sim,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Nao,Electronic check,71.85,3827.9
9822-OAOVB,Nao,Feminino,0,Nao,Nao,1,Sim,No,DSL,No,No,No,No,No,Yes,Month-to-month,Sim,Electronic check,55.45,55.45
9822-WMWVG,Nao,Feminino,0,Nao,Nao,41,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Sim,Electronic check,106.5,4282.4
9823-EALYC,Nao,Masculino,0,Sim,Sim,72,Sim,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Sim,Bank transfer (automatic),80.85,5727.45
9824-BEMCV,Sim,Masculino,0,Sim,Sim,17,Sim,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,69.0,1149.65
9824-QCJPK,Nao,Masculino,0,Sim,Nao,36,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Mailed check,20.0,666.75
9825-YCXWZ,Nao,Feminino,1,Nao,Nao,41,Sim,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Sim,Bank transfer (automatic),101.1,4016.2
9828-AOQLM,Sim,Feminino,0,Sim,Sim,1,Sim,No,DSL,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,45.7,45.7
9828-QHFBK,Nao,Masculino,0,Nao,Nao,24,Sim,No,DSL,Yes,No,No,No,No,No,Month-to-month,Sim,Electronic check,51.15,1275.7
9830-ECLEN,Nao,Masculino,0,Sim,Sim,58,Nao,Sem servico de telefone,DSL,Yes,Yes,Yes,No,Yes,No,One year,Nao,Mailed check,50.0,2919.85
9831-BPFRI,Sim,Feminino,0,Sim,Sim,39,Sim,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Sim,Electronic check,89.55,3474.45
9833-TGFHX,Nao,Masculino,0,Sim,Sim,42,Sim,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Nao,Electronic check,97.1,4016.75
9835-ZIITK,Sim,Masculino,1,Sim,Nao,66,Sim,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Sim,Electronic check,110.85,7491.75
9837-BMCLM,Sim,Masculino,0,Nao,Nao,3,Sim,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Sim,Electronic check,78.5,242.05
9837-FWLCH,Nao,Masculino,0,Sim,Sim,12,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Sim,Electronic check,19.2,239.0
9838-BFCQT,Nao,Masculino,0,Sim,Sim,72,Sim,Yes,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Mailed check,26.1,1851.45
9839-ETQOE,Nao,Masculino,0,Nao,Sim,43,Nao,Sem servico de telefone,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Sim,Electronic check,40.45,1912.85
9840-DVNDC,Sim,Masculino,0,Nao,Nao,6,Sim,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Sim,Credit card (automatic),80.5,463.05
9840-EFJQB,Nao,Feminino,0,Nao,Nao,1,Sim,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Nao,Electronic check,74.35,74.35
9842-EFSYY,Nao,Feminino,0,Nao,Sim,4,Nao,Sem servico de telefone,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Sim,Mailed check,57.2,223.75
9844-FELAJ,Nao,Feminino,1,Sim,Sim,70,Sim,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Sim,Electronic check,107.9,7475.85
9845-PEEKO,Nao,Feminino,1,Nao,Nao,59,Sim,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Sim,Credit card (automatic),79.2,4590.35
9845-QOMAD,Nao,Masculino,0,Sim,Sim,14,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Mailed check,19.75,309.35
9846-GKXAS,Sim,Feminino,0,Nao,Nao,9,Sim,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Sim,Bank transfer (automatic),90.8,809.75
9847-HNVGP,Nao,Masculino,0,Nao,Nao,17,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Mailed check,19.95,310.6
9848-JQJTX,Nao,Masculino,0,Nao,Nao,72,Sim,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Sim,Bank transfer (automatic),100.9,7459.05
9850-OWRHQ,Sim,Feminino,0,Sim,Nao,3,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Credit card (automatic),74.1,228.0
9851-KIELU,Sim,Masculino,0,Nao,Nao,10,Sim,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Sim,Electronic check,110.1,1043.3
9851-QXEEQ,Sim,Masculino,0,Nao,Nao,41,Sim,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Sim,Electronic check,104.7,4346.4
9853-JFZDU,Nao,Feminino,0,Sim,Nao,35,Sim,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Nao,Electronic check,56.85,1861.1
9860-LISIZ,Nao,Feminino,0,Nao,Nao,34,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,20.35,673.2
9861-PDSZP,Nao,Feminino,0,Nao,Nao,72,Sim,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Sim,Credit card (automatic),108.05,7806.6
9862-KJTYK,Nao,Masculino,0,Nao,Sim,19,Nao,Sem servico de telefone,DSL,No,No,No,No,No,No,Month-to-month,Sim,Credit card (automatic),25.35,566.1
9863-JZAIC,Sim,Masculino,0,Nao,Nao,35,Sim,No,DSL,No,No,No,No,Yes,No,Month-to-month,Nao,Mailed check,55.0,2010.55
9866-OCCKE,Nao,Feminino,1,Sim,Nao,72,Sim,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Sim,Mailed check,109.75,8075.35
9866-QEVEE,Sim,Masculino,0,Nao,Nao,19,Sim,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Sim,Bank transfer (automatic),86.0,1532.45
9867-JCZSP,Nao,Feminino,0,Sim,Sim,17,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Mailed check,20.75,418.25
9867-NNXLC,Nao,Feminino,0,Nao,Nao,22,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Sim,Mailed check,20.05,470.2
9867-XOBQA,Nao,Feminino,0,Nao,Sim,21,Nao,Sem servico de telefone,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Nao,Mailed check,53.15,1183.2
9871-ELEYA,Nao,Feminino,0,Nao,Sim,34,Sim,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Nao,Credit card (automatic),67.65,2339.3
9873-MNDKV,Nao,Feminino,0,Nao,Nao,11,Sim,No,DSL,No,No,No,No,No,No,Month-to-month,Sim,Mailed check,44.65,472.25
9874-QLCLH,Sim,Feminino,0,Sim,Sim,17,Sim,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Sim,Electronic check,104.2,1743.5
9878-TNQGW,Sim,Masculino,0,Nao,Nao,2,Sim,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Sim,Electronic check,80.95,171.15
9880-TDQAC,Nao,Feminino,0,Sim,Sim,72,Nao,Sem servico de telefone,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Sim,Electronic check,60.0,4264.0
9881-VCZEP,Nao,Feminino,0,Sim,Nao,25,Sim,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Nao,Electronic check,54.1,1373.0
9885-AIBVB,Nao,Masculino,0,Sim,Nao,29,Sim,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Sim,Electronic check,85.8,2440.25
9885-CSMWE,Sim,Feminino,1,Nao,Nao,1,Sim,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Nao,Electronic check,78.45,78.45
9885-MFVSU,Nao,Feminino,0,Sim,Sim,35,Nao,Sem servico de telefone,DSL,Yes,No,No,Yes,Yes,No,Two year,Sim,Credit card (automatic),46.35,1662.05
9888-ZCUMM,Nao,Masculino,0,Sim,Sim,64,Nao,Sem servico de telefone,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Sim,Bank transfer (automatic),60.05,3845.45
9889-TMAHG,Sim,Masculino,1,Nao,Nao,8,Sim,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Nao,Credit card (automatic),100.3,832.35
9891-NQDBD,Nao,Feminino,0,Sim,Nao,28,Sim,Yes,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,One year,Nao,Mailed check,25.55,672.2
9894-EZEWG,Sim,Feminino,0,Nao,Nao,1,Sim,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Sim,Credit card (automatic),74.3,74.3
9894-QMIMJ,Nao,Feminino,0,Nao,Nao,23,Sim,No,DSL,No,Yes,Yes,No,No,No,One year,Nao,Bank transfer (automatic),55.8,1327.85
9895-VFOXH,Nao,Feminino,0,Nao,Nao,1,Nao,Sem servico de telefone,DSL,No,No,No,No,No,No,Month-to-month,Nao,Mailed check,24.4,24.4
9896-UYMIE,Nao,Masculino,0,Nao,Nao,66,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Sim,Bank transfer (automatic),114.3,7383.7
9897-KXHCM,Sim,Feminino,0,Sim,Sim,3,Sim,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Sim,Electronic check,80.3,250.05
9898-KZQDZ,Sim,Feminino,1,Sim,Sim,40,Sim,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Sim,Credit card (automatic),94.55,3640.45
9903-LYSAB,Nao,Masculino,0,Sim,Nao,18,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Electronic check,73.15,1305.95
9904-EHEVJ,Nao,Feminino,1,Sim,Sim,32,Sim,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Sim,Mailed check,91.35,2896.55
9906-NHHVC,Nao,Feminino,1,Nao,Nao,65,Nao,Sem servico de telefone,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Sim,Bank transfer (automatic),53.5,3517.9
9907-SWKKF,Sim,Feminino,1,Nao,Nao,1,Nao,Sem servico de telefone,DSL,No,No,No,No,No,No,Month-to-month,Nao,Mailed check,25.05,25.05
9909-DFRJA,Nao,Feminino,0,Nao,Nao,26,Sim,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Sim,Bank transfer (automatic),95.85,2475.35
9909-IDLEK,Nao,Masculino,0,Sim,Sim,20,Sim,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Nao,Mailed check,96.8,1826.7
9912-GVSEQ,Sim,Feminino,1,Sim,Nao,26,Sim,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Sim,Electronic check,93.85,2381.55
9912-OMZDS,Nao,Feminino,0,Sim,Sim,59,Sim,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Sim,Electronic check,106.15,6256.2
9916-AYHTC,Nao,Masculino,0,Nao,Nao,48,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Credit card (automatic),19.85,916.0
9917-KWRBE,Nao,Feminino,0,Sim,Sim,41,Sim,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Sim,Credit card (automatic),78.35,3211.2
9919-FZDED,Nao,Masculino,1,Sim,Nao,72,Sim,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Sim,Credit card (automatic),84.1,5981.65
9919-KNPOO,Nao,Feminino,0,Sim,Nao,21,Sim,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Sim,Electronic check,94.3,1948.35
9919-YLNNG,Nao,Feminino,0,Nao,Nao,42,Sim,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Sim,Bank transfer (automatic),103.8,4327.5
9921-EZKBY,Nao,Masculino,0,Nao,Sim,33,Sim,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Sim,Bank transfer (automatic),95.3,3275.15
9921-QFQUL,Nao,Feminino,0,Sim,Nao,23,Sim,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Nao,Mailed check,90.15,2044.95
9921-ZVRHG,Sim,Feminino,0,Nao,Nao,14,Sim,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Sim,Electronic check,80.45,1072.0
9924-JPRMC,Nao,Masculino,0,Nao,Nao,72,Sim,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Sim,Electronic check,118.2,8547.15
9926-PJHDQ,Nao,Feminino,0,Sim,Sim,72,Sim,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Sim,Bank transfer (automatic),76.8,5468.45
9927-DSWDF,Nao,Masculino,0,Sim,Nao,22,Sim,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Sim,Electronic check,104.6,2180.55
9928-BZVLZ,Nao,Feminino,0,Nao,Nao,12,Nao,Sem servico de telefone,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Nao,Mailed check,49.85,552.1
9929-PLVPA,Nao,Feminino,0,Nao,Sim,4,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Credit card (automatic),20.4,94.5
9931-DCEZH,Nao,Masculino,0,Nao,Sim,28,Sim,No,DSL,No,Yes,No,Yes,No,No,One year,Sim,Credit card (automatic),54.4,1516.6
9931-KGHOA,Nao,Feminino,0,Sim,Nao,46,Sim,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Nao,Bank transfer (automatic),55.0,2473.95
9932-WBWIK,Nao,Masculino,0,Nao,Nao,11,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Month-to-month,Nao,Mailed check,20.35,215.25
9933-QRGTX,Nao,Feminino,0,Sim,Nao,60,Sim,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Sim,Electronic check,97.2,5611.75
9938-EKRGF,Nao,Feminino,0,Nao,Nao,15,Sim,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Nao,Mailed check,84.45,1287.85
9938-PRCVK,Nao,Feminino,0,Sim,Sim,41,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Nao,Bank transfer (automatic),19.7,804.25
9938-TKDGL,Nao,Masculino,0,Sim,Sim,68,Sim,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Sim,Electronic check,99.55,6668.0
9938-ZREHM,Nao,Feminino,0,Sim,Nao,37,Sim,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Nao,Mailed check,72.1,2658.4
9940-HPQPG,Sim,Feminino,0,Sim,Nao,9,Sim,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Nao,Bank transfer (automatic),91.75,865.8
9940-RHLFB,Sim,Feminino,0,Nao,Nao,1,Sim,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Nao,Electronic check,75.3,75.3
9943-VSZUV,Nao,Masculino,1,Nao,Nao,67,Sim,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Sim,Mailed check,75.7,5060.85
9944-AEXBM,Nao,Masculino,0,Nao,Nao,32,Sim,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Sim,Bank transfer (automatic),85.65,2664.3
9944-HKVVB,Sim,Feminino,0,Nao,Nao,3,Sim,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Sim,Electronic check,95.1,307.4
9945-PSVIP,Nao,Feminino,0,Sim,Sim,25,Sim,No,No,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Sem servico de internet,Two year,Sim,Mailed check,18.7,383.65
9947-OTFQU,Sim,Masculino,1,Nao,Nao,15,Sim,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Sim,Electronic check,74.4,1074.3
9948-YPTDG,Sim,Masculino,0,Sim,Nao,38,Sim,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Sim,Electronic check,79.45,3013.05
